Study;Phase;Litter;Tag.color;Treatment;Moment;Aleatorization;Video.Drive;Video.YT;Link.YT;Video.Forms;Day;Part;Observer;Head.down;Interaction;Activity;Sits.with.difficulty;Wags.tail;Total;Analgesia;Times.watched
main;single;616;yellow;CF;1;51;CF +1 - Litter 616;616.22;https://youtu.be/5HX9ty6SCTc;2;4;2;4;1;0;0;0;1;2;0;1
main;single;616;yellow;CF;1;51;CF +1 - Litter 616;616.22;https://youtu.be/5HX9ty6SCTc;2;4;2;5;1;0;1;1;0;3;1;2
main;single;108;yellow;CF;24;52;CF +24 - Litter 108;108.23;https://youtu.be/M3kNN4aRsWI;3;4;2;2;0;0;0;0;0;0;0;1
main;single;108;yellow;CF;24;52;CF +24 - Litter 108;108.23;https://youtu.be/M3kNN4aRsWI;3;4;2;1;0;0;0;0;0;0;0;2
main;single;108;yellow;CF;24;52;CF +24 - Litter 108;108.23;https://youtu.be/M3kNN4aRsWI;3;4;2;6;0;0;0;0;0;0;0;1
main;single;108;yellow;CF;24;52;CF +24 - Litter 108;108.23;https://youtu.be/M3kNN4aRsWI;3;4;2;3;0;0;0;0;0;0;0;1
main;single;108;yellow;CF;24;52;CF +24 - Litter 108;108.23;https://youtu.be/M3kNN4aRsWI;3;4;2;4;0;0;0;0;0;0;0;1
main;single;108;yellow;CF;24;52;CF +24 - Litter 108;108.23;https://youtu.be/M3kNN4aRsWI;3;4;2;5;0;0;0;0;0;0;0;2
main;single;709;orange;C ;1;53;C +1 - Litter 709;709.12;https://youtu.be/b55SjqJbA4Y;4;4;2;2;1;1;1;1;1;5;1;1
main;single;709;orange;C ;1;53;C +1 - Litter 709;709.12;https://youtu.be/b55SjqJbA4Y;4;4;2;1;1;1;1;1;1;5;1;1
main;single;709;orange;C ;1;53;C +1 - Litter 709;709.12;https://youtu.be/b55SjqJbA4Y;4;4;2;6;0;0;1;1;1;3;1;1
main;single;709;orange;C ;1;53;C +1 - Litter 709;709.12;https://youtu.be/b55SjqJbA4Y;4;4;2;3;1;1;1;1;1;5;1;1
main;single;709;orange;C ;1;53;C +1 - Litter 709;709.12;https://youtu.be/b55SjqJbA4Y;4;4;2;4;1;1;0;1;1;4;1;1
main;single;709;orange;C ;1;53;C +1 - Litter 709;709.12;https://youtu.be/b55SjqJbA4Y;4;4;2;5;1;1;1;1;1;5;1;2
main;single;202;yellow;C ;24;54;C +24 - Litter 202;202.13;https://youtu.be/qclnuwPYBvc;5;4;2;2;1;0;0;0;1;2;0;1
main;single;202;yellow;C ;24;54;C +24 - Litter 202;202.13;https://youtu.be/qclnuwPYBvc;5;4;2;1;1;0;0;0;1;2;0;2
main;single;202;yellow;C ;24;54;C +24 - Litter 202;202.13;https://youtu.be/qclnuwPYBvc;5;4;2;6;1;1;1;1;0;4;1;1
main;single;202;yellow;C ;24;54;C +24 - Litter 202;202.13;https://youtu.be/qclnuwPYBvc;5;4;2;3;1;1;1;0;1;4;1;1
main;single;202;yellow;C ;24;54;C +24 - Litter 202;202.13;https://youtu.be/qclnuwPYBvc;5;4;2;4;1;0;0;0;1;2;0;1
main;single;202;yellow;C ;24;54;C +24 - Litter 202;202.13;https://youtu.be/qclnuwPYBvc;5;4;2;5;1;1;1;0;1;4;1;3
main;single;312;yellow;C ;24;55;C +24 - Litter 312;312.13;https://youtu.be/y2NmepnPoF4;6;4;2;2;0;0;0;1;1;2;0;1
main;single;312;yellow;C ;24;55;C +24 - Litter 312;312.13;https://youtu.be/y2NmepnPoF4;6;4;2;1;0;0;0;0;1;1;0;1
main;single;312;yellow;C ;24;55;C +24 - Litter 312;312.13;https://youtu.be/y2NmepnPoF4;6;4;2;6;0;0;0;1;1;2;0;2
main;single;312;yellow;C ;24;55;C +24 - Litter 312;312.13;https://youtu.be/y2NmepnPoF4;6;4;2;3;0;0;0;0;1;1;0;1
main;single;312;yellow;C ;24;55;C +24 - Litter 312;312.13;https://youtu.be/y2NmepnPoF4;6;4;2;4;0;0;0;1;1;2;0;1
main;single;312;yellow;C ;24;55;C +24 - Litter 312;312.13;https://youtu.be/y2NmepnPoF4;6;4;2;5;0;0;0;1;1;2;0;2
main;single;303;yellow;CF;24;56;CF +24 - Litter 303;303.23;https://youtu.be/v1W0_ARl3W4;7;4;2;2;0;0;0;0;1;1;0;1
main;single;303;yellow;CF;24;56;CF +24 - Litter 303;303.23;https://youtu.be/v1W0_ARl3W4;7;4;2;1;0;0;0;1;1;2;0;1
main;single;303;yellow;CF;24;56;CF +24 - Litter 303;303.23;https://youtu.be/v1W0_ARl3W4;7;4;2;6;0;0;1;1;1;3;1;1
main;single;303;yellow;CF;24;56;CF +24 - Litter 303;303.23;https://youtu.be/v1W0_ARl3W4;7;4;2;3;1;1;0;1;1;4;1;1
main;single;303;yellow;CF;24;56;CF +24 - Litter 303;303.23;https://youtu.be/v1W0_ARl3W4;7;4;2;4;0;1;0;1;1;3;1;1
main;single;303;yellow;CF;24;56;CF +24 - Litter 303;303.23;https://youtu.be/v1W0_ARl3W4;7;4;2;5;0;0;0;0;1;1;0;3
main;single;701;purple;CF;24;57;CF +24 - Litter 701;701.23;https://youtu.be/mY8wXT-mkmw;1;5;1;2;0;0;0;0;1;1;0;1
main;single;701;purple;CF;24;57;CF +24 - Litter 701;701.23;https://youtu.be/mY8wXT-mkmw;1;5;1;1;0;0;0;0;1;1;0;1
main;single;701;purple;CF;24;57;CF +24 - Litter 701;701.23;https://youtu.be/mY8wXT-mkmw;1;5;1;6;0;0;0;0;0;0;0;1
main;single;701;purple;CF;24;57;CF +24 - Litter 701;701.23;https://youtu.be/mY8wXT-mkmw;1;5;1;3;0;0;0;0;1;1;0;2
main;single;701;purple;CF;24;57;CF +24 - Litter 701;701.23;https://youtu.be/mY8wXT-mkmw;1;5;1;4;0;0;0;0;1;1;0;1
main;single;701;purple;CF;24;57;CF +24 - Litter 701;701.23;https://youtu.be/mY8wXT-mkmw;1;5;1;5;0;0;0;0;1;1;0;1
main;single;505;green;C ;24;58;C +24 - Litter 505;505.13;https://youtu.be/g6h2e7q2VJM;2;5;1;2;0;0;0;0;1;1;0;1
main;single;505;green;C ;24;58;C +24 - Litter 505;505.13;https://youtu.be/g6h2e7q2VJM;2;5;1;1;0;0;0;0;1;1;0;1
main;single;505;green;C ;24;58;C +24 - Litter 505;505.13;https://youtu.be/g6h2e7q2VJM;2;5;1;6;0;0;0;1;1;2;0;1
main;single;505;green;C ;24;58;C +24 - Litter 505;505.13;https://youtu.be/g6h2e7q2VJM;2;5;1;3;0;0;0;0;1;1;0;1
main;single;505;green;C ;24;58;C +24 - Litter 505;505.13;https://youtu.be/g6h2e7q2VJM;2;5;1;4;0;0;0;0;1;1;0;1
main;single;505;green;C ;24;58;C +24 - Litter 505;505.13;https://youtu.be/g6h2e7q2VJM;2;5;1;5;0;0;1;0;1;2;0;2
main;single;307;orange;C ;-24;59;C -24 - Litter 307;307.11;https://youtu.be/YOoB-P29f_4;3;5;1;2;0;0;0;0;0;0;0;1
main;single;307;orange;C ;-24;59;C -24 - Litter 307;307.11;https://youtu.be/YOoB-P29f_4;3;5;1;1;1;0;0;0;1;2;0;1
main;single;307;orange;C ;-24;59;C -24 - Litter 307;307.11;https://youtu.be/YOoB-P29f_4;3;5;1;6;0;0;0;0;0;0;0;1
main;single;307;orange;C ;-24;59;C -24 - Litter 307;307.11;https://youtu.be/YOoB-P29f_4;3;5;1;3;0;0;0;1;1;2;0;1
main;single;307;orange;C ;-24;59;C -24 - Litter 307;307.11;https://youtu.be/YOoB-P29f_4;3;5;1;4;0;0;0;0;1;1;0;1
main;single;307;orange;C ;-24;59;C -24 - Litter 307;307.11;https://youtu.be/YOoB-P29f_4;3;5;1;5;0;0;1;0;0;1;0;2
main;single;809;green;CF;1;60;CF +1 - Litter 809;809.22;https://youtu.be/zt0vj19S0DA;4;5;1;2;1;0;0;1;1;3;1;1
main;single;809;green;CF;1;60;CF +1 - Litter 809;809.22;https://youtu.be/zt0vj19S0DA;4;5;1;1;1;1;0;0;1;3;1;1
main;single;809;green;CF;1;60;CF +1 - Litter 809;809.22;https://youtu.be/zt0vj19S0DA;4;5;1;6;1;0;0;1;1;3;1;1
main;single;809;green;CF;1;60;CF +1 - Litter 809;809.22;https://youtu.be/zt0vj19S0DA;4;5;1;3;0;0;0;0;1;1;0;1
main;single;809;green;CF;1;60;CF +1 - Litter 809;809.22;https://youtu.be/zt0vj19S0DA;4;5;1;4;1;0;0;1;1;3;1;1
main;single;809;green;CF;1;60;CF +1 - Litter 809;809.22;https://youtu.be/zt0vj19S0DA;4;5;1;5;0;0;0;1;1;2;0;2
main;single;210;green;CF;1;61;CF +1 - Litter 210;210.22;https://youtu.be/cA2D-hPUmu4;5;5;1;2;1;1;1;0;0;3;1;2
main;single;210;green;CF;1;61;CF +1 - Litter 210;210.22;https://youtu.be/cA2D-hPUmu4;5;5;1;1;1;1;1;0;0;3;1;1
main;single;210;green;CF;1;61;CF +1 - Litter 210;210.22;https://youtu.be/cA2D-hPUmu4;5;5;1;6;0;1;1;0;0;2;0;3
main;single;210;green;CF;1;61;CF +1 - Litter 210;210.22;https://youtu.be/cA2D-hPUmu4;5;5;1;3;1;1;1;0;0;3;1;1
main;single;210;green;CF;1;61;CF +1 - Litter 210;210.22;https://youtu.be/cA2D-hPUmu4;5;5;1;4;1;0;0;0;0;1;0;2
main;single;210;green;CF;1;61;CF +1 - Litter 210;210.22;https://youtu.be/cA2D-hPUmu4;5;5;1;5;0;1;0;0;0;1;0;2
main;single;709;orange;C ;-24;62;C -24 - Litter 709;709.11;https://youtu.be/m1-5K7pNVcs;6;5;1;2;0;0;0;0;1;1;0;1
main;single;709;orange;C ;-24;62;C -24 - Litter 709;709.11;https://youtu.be/m1-5K7pNVcs;6;5;1;1;0;0;0;0;0;0;0;1
main;single;709;orange;C ;-24;62;C -24 - Litter 709;709.11;https://youtu.be/m1-5K7pNVcs;6;5;1;6;0;0;0;1;0;1;0;1
main;single;709;orange;C ;-24;62;C -24 - Litter 709;709.11;https://youtu.be/m1-5K7pNVcs;6;5;1;3;0;0;0;0;0;0;0;1
main;single;709;orange;C ;-24;62;C -24 - Litter 709;709.11;https://youtu.be/m1-5K7pNVcs;6;5;1;4;0;0;0;1;0;1;0;1
main;single;709;orange;C ;-24;62;C -24 - Litter 709;709.11;https://youtu.be/m1-5K7pNVcs;6;5;1;5;0;1;1;1;0;3;1;2
main;single;505;green;C ;-24;63;C -24 - Litter 505;505.11;https://youtu.be/1EmkVanXdUM;7;5;1;2;0;0;0;0;0;0;0;1
main;single;505;green;C ;-24;63;C -24 - Litter 505;505.11;https://youtu.be/1EmkVanXdUM;7;5;1;1;0;0;0;0;0;0;0;1
main;single;505;green;C ;-24;63;C -24 - Litter 505;505.11;https://youtu.be/1EmkVanXdUM;7;5;1;6;0;0;0;1;0;1;0;1
main;single;505;green;C ;-24;63;C -24 - Litter 505;505.11;https://youtu.be/1EmkVanXdUM;7;5;1;3;0;0;0;0;0;0;0;1
main;single;505;green;C ;-24;63;C -24 - Litter 505;505.11;https://youtu.be/1EmkVanXdUM;7;5;1;4;0;0;0;1;0;1;0;1
main;single;505;green;C ;-24;63;C -24 - Litter 505;505.11;https://youtu.be/1EmkVanXdUM;7;5;1;5;0;0;0;1;0;1;0;2
main;single;312;yellow;C ;-24;64;C -24 - Litter 312;312.11;https://youtu.be/rzrSYv8fBOg;1;5;2;2;0;0;0;0;0;0;0;1
main;single;312;yellow;C ;-24;64;C -24 - Litter 312;312.11;https://youtu.be/rzrSYv8fBOg;1;5;2;1;0;0;0;0;0;0;0;1
main;single;312;yellow;C ;-24;64;C -24 - Litter 312;312.11;https://youtu.be/rzrSYv8fBOg;1;5;2;6;0;0;0;0;0;0;0;1
main;single;312;yellow;C ;-24;64;C -24 - Litter 312;312.11;https://youtu.be/rzrSYv8fBOg;1;5;2;3;0;0;0;0;0;0;0;1
main;single;312;yellow;C ;-24;64;C -24 - Litter 312;312.11;https://youtu.be/rzrSYv8fBOg;1;5;2;4;0;0;0;0;0;0;0;1
main;single;312;yellow;C ;-24;64;C -24 - Litter 312;312.11;https://youtu.be/rzrSYv8fBOg;1;5;2;5;0;1;1;0;0;2;0;1
main;single;501;orange;CF;-24;65;CF -24 - Litter 501;501.21;https://youtu.be/t7T4RiyRLHo;2;5;2;2;0;1;0;1;0;2;0;1
main;single;501;orange;CF;-24;65;CF -24 - Litter 501;501.21;https://youtu.be/t7T4RiyRLHo;2;5;2;1;0;0;0;0;0;0;0;1
main;single;501;orange;CF;-24;65;CF -24 - Litter 501;501.21;https://youtu.be/t7T4RiyRLHo;2;5;2;6;0;0;1;1;0;2;0;1
main;single;501;orange;CF;-24;65;CF -24 - Litter 501;501.21;https://youtu.be/t7T4RiyRLHo;2;5;2;3;0;0;0;0;0;0;0;1
main;single;501;orange;CF;-24;65;CF -24 - Litter 501;501.21;https://youtu.be/t7T4RiyRLHo;2;5;2;4;0;0;0;1;0;1;0;1
main;single;501;orange;CF;-24;65;CF -24 - Litter 501;501.21;https://youtu.be/t7T4RiyRLHo;2;5;2;5;0;0;1;0;0;1;0;2
main;single;804;purple;C ;-24;66;C -24 - Litter 804;804.11;https://youtu.be/ZSapZ1d43Gw;3;5;2;2;0;0;0;0;1;1;0;1
main;single;804;purple;C ;-24;66;C -24 - Litter 804;804.11;https://youtu.be/ZSapZ1d43Gw;3;5;2;1;0;0;0;0;1;1;0;1
main;single;804;purple;C ;-24;66;C -24 - Litter 804;804.11;https://youtu.be/ZSapZ1d43Gw;3;5;2;6;0;0;0;0;1;1;0;1
main;single;804;purple;C ;-24;66;C -24 - Litter 804;804.11;https://youtu.be/ZSapZ1d43Gw;3;5;2;3;0;0;0;0;1;1;0;2
main;single;804;purple;C ;-24;66;C -24 - Litter 804;804.11;https://youtu.be/ZSapZ1d43Gw;3;5;2;4;0;0;0;0;1;1;0;1
main;single;804;purple;C ;-24;66;C -24 - Litter 804;804.11;https://youtu.be/ZSapZ1d43Gw;3;5;2;5;0;0;0;0;1;1;0;1
main;single;908;orange;C ;1;67;C +1 - Litter 908;908.12;https://youtu.be/U3ZAha0Uerk;4;5;2;2;1;1;1;1;1;5;1;1
main;single;908;orange;C ;1;67;C +1 - Litter 908;908.12;https://youtu.be/U3ZAha0Uerk;4;5;2;1;1;1;1;1;1;5;1;2
main;single;908;orange;C ;1;67;C +1 - Litter 908;908.12;https://youtu.be/U3ZAha0Uerk;4;5;2;6;0;1;1;1;1;4;1;1
main;single;908;orange;C ;1;67;C +1 - Litter 908;908.12;https://youtu.be/U3ZAha0Uerk;4;5;2;3;1;1;1;1;1;5;1;1
main;single;908;orange;C ;1;67;C +1 - Litter 908;908.12;https://youtu.be/U3ZAha0Uerk;4;5;2;4;1;1;1;1;1;5;1;1
main;single;908;orange;C ;1;67;C +1 - Litter 908;908.12;https://youtu.be/U3ZAha0Uerk;4;5;2;5;1;0;1;1;1;4;1;2
main;single;705;purple;CF;-24;68;CF -24 - Litter 705;705.21;https://youtu.be/6gbRM--1zng;5;5;2;2;0;0;0;0;0;0;0;1
main;single;705;purple;CF;-24;68;CF -24 - Litter 705;705.21;https://youtu.be/6gbRM--1zng;5;5;2;1;0;0;0;0;0;0;0;1
main;single;705;purple;CF;-24;68;CF -24 - Litter 705;705.21;https://youtu.be/6gbRM--1zng;5;5;2;6;0;0;0;0;0;0;0;1
main;single;705;purple;CF;-24;68;CF -24 - Litter 705;705.21;https://youtu.be/6gbRM--1zng;5;5;2;3;0;0;0;0;0;0;0;2
main;single;705;purple;CF;-24;68;CF -24 - Litter 705;705.21;https://youtu.be/6gbRM--1zng;5;5;2;4;0;0;0;0;0;0;0;1
main;single;705;purple;CF;-24;68;CF -24 - Litter 705;705.21;https://youtu.be/6gbRM--1zng;5;5;2;5;0;1;1;0;0;2;0;1
main;single;810;green;C ;24;69;C +24 - Litter 810;810.13;https://youtu.be/PvYbZ_V990I;6;5;2;2;0;0;0;0;1;1;0;2
main;single;810;green;C ;24;69;C +24 - Litter 810;810.13;https://youtu.be/PvYbZ_V990I;6;5;2;1;0;0;0;0;1;1;0;1
main;single;810;green;C ;24;69;C +24 - Litter 810;810.13;https://youtu.be/PvYbZ_V990I;6;5;2;6;0;0;0;1;1;2;0;1
main;single;810;green;C ;24;69;C +24 - Litter 810;810.13;https://youtu.be/PvYbZ_V990I;6;5;2;3;0;0;0;0;1;1;0;1
main;single;810;green;C ;24;69;C +24 - Litter 810;810.13;https://youtu.be/PvYbZ_V990I;6;5;2;4;0;0;0;0;1;1;0;1
main;single;810;green;C ;24;69;C +24 - Litter 810;810.13;https://youtu.be/PvYbZ_V990I;6;5;2;5;0;0;0;0;1;1;0;1
main;single;303;yellow;CF;1;70;CF +1 - Litter 303;303.22;https://youtu.be/Cv4gpf_THck;7;5;2;2;1;0;0;1;1;3;1;1
main;single;303;yellow;CF;1;70;CF +1 - Litter 303;303.22;https://youtu.be/Cv4gpf_THck;7;5;2;1;1;1;1;1;1;5;1;1
main;single;303;yellow;CF;1;70;CF +1 - Litter 303;303.22;https://youtu.be/Cv4gpf_THck;7;5;2;6;1;1;1;0;1;4;1;2
main;single;303;yellow;CF;1;70;CF +1 - Litter 303;303.22;https://youtu.be/Cv4gpf_THck;7;5;2;3;1;1;1;1;1;5;1;2
main;single;303;yellow;CF;1;70;CF +1 - Litter 303;303.22;https://youtu.be/Cv4gpf_THck;7;5;2;4;1;1;1;1;1;5;1;1
main;single;303;yellow;CF;1;70;CF +1 - Litter 303;303.22;https://youtu.be/Cv4gpf_THck;7;5;2;5;1;1;1;1;1;5;1;2
main;single;606;orange;C ;-24;71;C -24 - Litter 606;606.11;https://youtu.be/t_MXCwHwGN8;1;6;1;2;0;0;0;1;1;2;0;1
main;single;606;orange;C ;-24;71;C -24 - Litter 606;606.11;https://youtu.be/t_MXCwHwGN8;1;6;1;1;0;0;0;0;1;1;0;1
main;single;606;orange;C ;-24;71;C -24 - Litter 606;606.11;https://youtu.be/t_MXCwHwGN8;1;6;1;6;0;0;1;1;1;3;1;1
main;single;606;orange;C ;-24;71;C -24 - Litter 606;606.11;https://youtu.be/t_MXCwHwGN8;1;6;1;3;0;0;0;0;1;1;0;1
main;single;606;orange;C ;-24;71;C -24 - Litter 606;606.11;https://youtu.be/t_MXCwHwGN8;1;6;1;5;0;0;0;1;1;2;0;2
main;single;606;orange;C ;-24;71;C -24 - Litter 606;606.11;https://youtu.be/t_MXCwHwGN8;1;6;1;4;0;0;0;0;1;1;0;1
main;single;908;orange;C ;-24;72;C -24 - Litter 908;908.11;https://youtu.be/N1-TTR326W4;2;6;1;2;0;0;0;0;1;1;0;1
main;single;908;orange;C ;-24;72;C -24 - Litter 908;908.11;https://youtu.be/N1-TTR326W4;2;6;1;1;0;0;0;0;0;0;0;1
main;single;908;orange;C ;-24;72;C -24 - Litter 908;908.11;https://youtu.be/N1-TTR326W4;2;6;1;6;0;0;0;1;0;1;0;2
main;single;908;orange;C ;-24;72;C -24 - Litter 908;908.11;https://youtu.be/N1-TTR326W4;2;6;1;3;0;0;0;0;1;1;0;1
main;single;908;orange;C ;-24;72;C -24 - Litter 908;908.11;https://youtu.be/N1-TTR326W4;2;6;1;5;0;0;0;0;1;1;0;1
main;single;908;orange;C ;-24;72;C -24 - Litter 908;908.11;https://youtu.be/N1-TTR326W4;2;6;1;4;0;0;0;0;1;1;0;1
main;single;202;yellow;C ;1;73;C +1 - Litter 202;202.12;https://youtu.be/-nT5PLS5UiQ;3;6;1;2;1;0;1;0;1;3;1;1
main;single;202;yellow;C ;1;73;C +1 - Litter 202;202.12;https://youtu.be/-nT5PLS5UiQ;3;6;1;1;1;1;1;1;1;5;1;1
main;single;202;yellow;C ;1;73;C +1 - Litter 202;202.12;https://youtu.be/-nT5PLS5UiQ;3;6;1;6;1;1;1;0;1;4;1;1
main;single;202;yellow;C ;1;73;C +1 - Litter 202;202.12;https://youtu.be/-nT5PLS5UiQ;3;6;1;3;1;1;0;0;1;3;1;1
main;single;202;yellow;C ;1;73;C +1 - Litter 202;202.12;https://youtu.be/-nT5PLS5UiQ;3;6;1;5;1;0;1;1;1;4;1;2
main;single;202;yellow;C ;1;73;C +1 - Litter 202;202.12;https://youtu.be/-nT5PLS5UiQ;3;6;1;4;1;0;0;0;1;2;0;1
main;single;101;green;CF;-24;74;CF -24 - Litter 101;101.21;https://youtu.be/eAQhpBetMRw;4;6;1;2;0;0;0;1;1;2;0;1
main;single;101;green;CF;-24;74;CF -24 - Litter 101;101.21;https://youtu.be/eAQhpBetMRw;4;6;1;1;0;1;1;0;1;3;1;3
main;single;101;green;CF;-24;74;CF -24 - Litter 101;101.21;https://youtu.be/eAQhpBetMRw;4;6;1;6;0;1;1;1;1;4;1;1
main;single;101;green;CF;-24;74;CF -24 - Litter 101;101.21;https://youtu.be/eAQhpBetMRw;4;6;1;3;0;0;0;0;1;1;0;1
main;single;101;green;CF;-24;74;CF -24 - Litter 101;101.21;https://youtu.be/eAQhpBetMRw;4;6;1;5;0;1;1;0;1;3;1;3
main;single;101;green;CF;-24;74;CF -24 - Litter 101;101.21;https://youtu.be/eAQhpBetMRw;4;6;1;4;0;0;0;1;1;2;0;1
main;single;205;yellow;C ;24;75;C +24 - Litter 205;205.13;https://youtu.be/0UWx0vEx3Ho;5;6;1;2;0;0;0;0;0;0;0;1
main;single;205;yellow;C ;24;75;C +24 - Litter 205;205.13;https://youtu.be/0UWx0vEx3Ho;5;6;1;1;0;0;0;0;1;1;0;1
main;single;205;yellow;C ;24;75;C +24 - Litter 205;205.13;https://youtu.be/0UWx0vEx3Ho;5;6;1;6;0;0;1;1;0;2;0;1
main;single;205;yellow;C ;24;75;C +24 - Litter 205;205.13;https://youtu.be/0UWx0vEx3Ho;5;6;1;3;0;0;0;0;1;1;0;1
main;single;205;yellow;C ;24;75;C +24 - Litter 205;205.13;https://youtu.be/0UWx0vEx3Ho;5;6;1;5;0;0;1;1;1;3;1;2
main;single;205;yellow;C ;24;75;C +24 - Litter 205;205.13;https://youtu.be/0UWx0vEx3Ho;5;6;1;4;0;0;0;1;1;2;0;1
main;single;102;orange;C ;1;76;C +1 - Litter 102;102.12;https://youtu.be/BUzw4IQm5n8;6;6;1;2;0;1;1;1;0;3;1;1
main;single;102;orange;C ;1;76;C +1 - Litter 102;102.12;https://youtu.be/BUzw4IQm5n8;6;6;1;1;0;1;1;1;0;3;1;2
main;single;102;orange;C ;1;76;C +1 - Litter 102;102.12;https://youtu.be/BUzw4IQm5n8;6;6;1;6;1;1;1;1;0;4;1;1
main;single;102;orange;C ;1;76;C +1 - Litter 102;102.12;https://youtu.be/BUzw4IQm5n8;6;6;1;3;1;1;1;1;1;5;1;1
main;single;102;orange;C ;1;76;C +1 - Litter 102;102.12;https://youtu.be/BUzw4IQm5n8;6;6;1;5;1;1;1;1;1;5;1;2
main;single;102;orange;C ;1;76;C +1 - Litter 102;102.12;https://youtu.be/BUzw4IQm5n8;6;6;1;4;0;1;1;1;0;3;1;1
main;single;303;yellow;CF;-24;77;CF -24 - Litter 303;303.21;https://youtu.be/OUrga-6A1HE;7;6;1;2;0;0;0;0;0;0;0;1
main;single;303;yellow;CF;-24;77;CF -24 - Litter 303;303.21;https://youtu.be/OUrga-6A1HE;7;6;1;1;0;0;0;0;0;0;0;1
main;single;303;yellow;CF;-24;77;CF -24 - Litter 303;303.21;https://youtu.be/OUrga-6A1HE;7;6;1;6;0;0;0;0;0;0;0;1
main;single;303;yellow;CF;-24;77;CF -24 - Litter 303;303.21;https://youtu.be/OUrga-6A1HE;7;6;1;3;0;0;0;0;0;0;0;1
main;single;303;yellow;CF;-24;77;CF -24 - Litter 303;303.21;https://youtu.be/OUrga-6A1HE;7;6;1;5;0;0;0;0;0;0;0;1
main;single;303;yellow;CF;-24;77;CF -24 - Litter 303;303.21;https://youtu.be/OUrga-6A1HE;7;6;1;4;0;0;0;0;0;0;0;1
main;single;402;purple;C ;24;78;C +24 - Litter 402;402.13;https://youtu.be/5U1ZWF3amGs;1;6;2;2;0;0;0;1;0;1;0;1
main;single;402;purple;C ;24;78;C +24 - Litter 402;402.13;https://youtu.be/5U1ZWF3amGs;1;6;2;1;1;1;1;1;1;5;1;2
main;single;402;purple;C ;24;78;C +24 - Litter 402;402.13;https://youtu.be/5U1ZWF3amGs;1;6;2;6;0;1;1;1;1;4;1;1
main;single;402;purple;C ;24;78;C +24 - Litter 402;402.13;https://youtu.be/5U1ZWF3amGs;1;6;2;3;0;0;0;1;1;2;0;2
main;single;402;purple;C ;24;78;C +24 - Litter 402;402.13;https://youtu.be/5U1ZWF3amGs;1;6;2;4;0;0;0;1;1;2;0;1
main;single;402;purple;C ;24;78;C +24 - Litter 402;402.13;https://youtu.be/5U1ZWF3amGs;1;6;2;5;0;0;1;1;1;3;1;1
main;single;407;orange;CF;-24;79;CF -24 - Litter 407;407.21;https://youtu.be/ow2WrljnLjk;2;6;2;2;0;0;0;0;1;1;0;1
main;single;407;orange;CF;-24;79;CF -24 - Litter 407;407.21;https://youtu.be/ow2WrljnLjk;2;6;2;1;1;0;1;0;1;3;1;2
main;single;407;orange;CF;-24;79;CF -24 - Litter 407;407.21;https://youtu.be/ow2WrljnLjk;2;6;2;6;1;0;1;0;1;3;1;1
main;single;407;orange;CF;-24;79;CF -24 - Litter 407;407.21;https://youtu.be/ow2WrljnLjk;2;6;2;3;0;0;0;0;1;1;0;2
main;single;407;orange;CF;-24;79;CF -24 - Litter 407;407.21;https://youtu.be/ow2WrljnLjk;2;6;2;4;1;0;0;0;1;2;0;1
main;single;407;orange;CF;-24;79;CF -24 - Litter 407;407.21;https://youtu.be/ow2WrljnLjk;2;6;2;5;1;0;1;0;1;3;1;2
main;single;713;purple;CF;24;80;CF +24 - Litter 713;713.23;https://youtu.be/6EdeC6x_tOA;3;6;2;2;0;0;0;0;1;1;0;1
main;single;713;purple;CF;24;80;CF +24 - Litter 713;713.23;https://youtu.be/6EdeC6x_tOA;3;6;2;1;0;0;0;0;0;0;0;1
main;single;713;purple;CF;24;80;CF +24 - Litter 713;713.23;https://youtu.be/6EdeC6x_tOA;3;6;2;6;0;0;1;1;0;2;0;1
main;single;713;purple;CF;24;80;CF +24 - Litter 713;713.23;https://youtu.be/6EdeC6x_tOA;3;6;2;3;0;0;0;0;1;1;0;1
main;single;713;purple;CF;24;80;CF +24 - Litter 713;713.23;https://youtu.be/6EdeC6x_tOA;3;6;2;4;0;0;1;0;0;1;0;1
main;single;713;purple;CF;24;80;CF +24 - Litter 713;713.23;https://youtu.be/6EdeC6x_tOA;3;6;2;5;0;1;1;0;1;3;1;2
main;single;904;purple;C ;24;81;C +24 - Litter 904;904.13;https://youtu.be/egQnmAOmcuQ;4;6;2;2;0;0;0;0;1;1;0;2
main;single;904;purple;C ;24;81;C +24 - Litter 904;904.13;https://youtu.be/egQnmAOmcuQ;4;6;2;1;0;0;0;0;1;1;0;1
main;single;904;purple;C ;24;81;C +24 - Litter 904;904.13;https://youtu.be/egQnmAOmcuQ;4;6;2;6;0;0;0;0;0;0;0;1
main;single;904;purple;C ;24;81;C +24 - Litter 904;904.13;https://youtu.be/egQnmAOmcuQ;4;6;2;3;0;0;0;0;0;0;0;1
main;single;904;purple;C ;24;81;C +24 - Litter 904;904.13;https://youtu.be/egQnmAOmcuQ;4;6;2;4;0;0;0;0;1;1;0;1
main;single;904;purple;C ;24;81;C +24 - Litter 904;904.13;https://youtu.be/egQnmAOmcuQ;4;6;2;5;0;0;0;0;1;1;0;6
main;single;614;purple;CF;24;82;CF +24 - Litter 614;614.23;https://youtu.be/tWc4C1vCqSI;5;6;2;2;0;0;0;0;0;0;0;1
